date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-04-18,SCCO,34.96,34.96,-0.013544018058690654,0.015053645286842202,-0.007181875589020128,-0.8997168327414322,-0.4694253885231131,-0.045239346052635986,2.036365507076693,0.9738582780371848,-0.3971544474919265,1.4293637927674503,3.323220164522521,1,18,16,4,2017,2017-04-18,0.18778545767478877,0.9222715072247384
2017-04-19,SCCO,34.9,34.9,-0.0017162471395881784,0.014806023719751786,0.05973542279372697,-0.11591546603418182,-0.6073538477965288,-0.23472158044660937,1.9282464205275016,0.8480008613441461,-0.49959973119538353,1.309930736408718,3.169556160925553,2,19,16,4,2017,2017-04-19,0.23643366050629583,0.8535520577732748
2017-04-20,SCCO,35.39,35.39,0.014040114613180554,0.014799664417535599,-0.013230004266840062,0.9486779035709025,-0.2054163607341323,-0.10923115580656842,1.980139555120357,0.9289470991588349,-0.5151832259475528,1.2412028610012378,3.07112015998293,3,20,16,4,2017,2017-04-20,0.2833581078838813,0.8722253940317939
2017-04-21,SCCO,35.28,35.28,-0.0031082226617688002,0.014564329720513266,0.029423334733555954,-0.2134133682369876,-0.49683405589640844,-0.17536340184714627,1.7591378771422752,0.9603299487145042,-0.5384409358990314,1.1667750460432313,2.9661571357992935,4,21,16,4,2017,2017-04-21,0.3310444096270307,0.8725143386830801
2017-04-24,SCCO,35.52,35.52,0.006802721088435382,0.01438032073784736,0.022198861671577187,0.47305767461301457,-0.37092927246421464,-0.2863121156769871,1.7374779232376978,0.9499500545118409,-0.5210503442920232,1.111422575923615,2.874902601724963,0,24,17,4,2017,2017-04-24,0.38065460594967315,0.9289577243313712
2017-04-25,SCCO,35.7,35.7,0.0050675675675675436,0.014172682639148485,0.044821042324350864,0.3575588120183865,-0.35807156526831324,-0.5248417256184759,1.9041019363077183,1.0287787192586837,-0.48400091922556054,1.0810638686413665,2.8231191181245667,1,25,17,4,2017,2017-04-25,0.4290408545545263,0.8843969942789937
2017-04-26,SCCO,36.06,36.06,0.010084033613445342,0.0140533056768819,-0.08204260658907508,0.7175559861359789,0.11714234822134804,-0.5985960141393152,1.913210444161406,0.927105417247808,-0.4077660921870988,1.0910199674278809,2.8303520407368947,2,26,17,4,2017,2017-04-26,0.4756137734946246,0.8518369917376797
2017-04-27,SCCO,35.4,35.4,-0.01830282861896848,0.01422431050179898,-0.0037530685628084193,-1.2867287041191686,-0.26824733502267967,-0.5667510622927132,1.6439299530927485,0.7608256369530015,-0.42665976416994694,1.0402649931557924,2.763816268220603,3,27,17,4,2017,2017-04-27,0.5248994203228812,0.9949178079481068
2017-04-28,SCCO,35.37,35.37,-0.0008474576271186862,0.013989677366350536,-0.014003921130126861,-0.060577353210237835,-0.3365650030819915,-0.7192452840052297,1.656103504303892,0.8326965649022999,-0.44997924001541545,1.0030189005280725,2.732465647205932,4,28,17,4,2017,2017-04-28,0.19152354096970908,0.5787900117822709
2017-05-01,SCCO,35.26,35.26,-0.0031099802092168227,0.013768271522851455,0.0012975915226229305,-0.22588022062574312,-0.41155720923380834,-0.7394918611663899,1.6314020496354924,0.8620144958542657,-0.48359359944464525,0.9599314039770646,2.696027442980897,0,1,18,5,2017,2017-05-01,0.28643955843241187,0.6201500703122191
2017-05-02,SCCO,35.27,35.27,0.0002836074872378802,0.013541091163283865,-0.18333923221076334,0.02094421223651981,-0.27839082747591276,-0.7494729178711129,1.7648138530138786,0.9042624837860915,-0.5101737323017029,0.9217885582593243,2.667266842423199,1,2,18,5,2017,2017-05-02,0.3335298922984774,0.6756896894886066
2017-05-03,SCCO,33.88,33.88,-0.03941026368018152,0.015057000297900672,-0.10743285609534572,-2.6174047220863983,-0.8610372862702795,-1.0231656706859995,1.1441506729592437,0.7192329372414664,-0.7184790783350632,0.7847686350399371,2.545688488323638,2,3,18,5,2017,2017-05-03,9.43474208811711e-10,0.962180145752114
2017-05-04,SCCO,33.01,33.01,-0.025678866587957594,0.015428091094070465,0.08411063728408345,-1.6644228006812098,-1.2249950886408336,-1.2719149325103754,1.0871062195741783,0.646128975063555,-0.9943827500734433,0.6050798068356826,2.3881411871613043,3,4,18,5,2017,2017-05-04,0.5223712159661081,0.7276828519146253
2017-05-05,SCCO,33.69,33.69,0.020599818236897827,0.01572329169284517,0.002378401898821065,1.3101466689873662,-0.9444385086295488,-0.9901397238904434,1.453994890351062,0.7731932752184288,-1.1224522570228337,0.48802207233480827,2.2820552138251298,4,5,18,5,2017,2017-05-05,0.14086636087236706,0.968232583231141
2017-05-08,SCCO,33.71,33.71,0.0005936479667558725,0.01546842988476833,0.014496928269846276,0.038378036502621,-1.0281728198235558,-0.8947084060480383,1.4930680206870186,0.739403470393274,-1.2046925106033735,0.3801724834470212,2.1660673207482875,0,8,19,5,2017,2017-05-08,0.1876550252871019,0.9330045582981804
2017-05-09,SCCO,33.83,33.83,0.003559774547611916,0.015240218031501213,0.04154181512625603,0.23357766537551733,-0.9485103628832046,-0.8974783500847081,1.3902639841743396,0.9477405856811087,-1.2528361597223916,0.292614190496028,2.0770565156784206,1,9,19,5,2017,2017-05-09,0.23714467761988225,0.8917310286912701
